SiteCode,Site,LocationCode,Location,SiteLat,SiteLong,Country,AREA,POP2005,Ecoregion,Province,Realm,Lat_Zone
QLD106,The Maze Anchorage,,Queensland (other),-10.0696,143.87544,Australia,The Maze Anchorage,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD107,Morning Maze,,Queensland (other),-10.06631,143.87446,Australia,Morning Maze,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD108,Maze Lagoon Bommy,,Queensland (other),-10.05737,143.83832,Australia,Maze Lagoon Bommy,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD109,Maze Lagoon Reef,,Queensland (other),-10.05785,143.84266,Australia,Maze Lagoon Reef,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD110,Round Maze,,Queensland (other),-10.0599,143.883,Australia,Round Maze,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD111,Dugong Island Anchorage,,Queensland (other),-10.51905,143.09294,Australia,Dugong Island Anchorage,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD112,Dugong Island,,Queensland (other),-10.52274,143.09259,Australia,Dugong Island,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD71,Wolf Rock,,Queensland (other),-25.900164,153.183555,Australia,Wolf Rock,,Tweed-Moreton,East Central Australian Shelf,Temperate Australasia,Temperate
QLD72,Swains SE,,Queensland (other),-22.38397,152.5349,Australia,Swains SE,,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD73,Swains SE,,Queensland (other),-22.37484,152.5451,Australia,Swains SE,,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD74,Yongala wreck,,Queensland (other),-19.304417,147.625444,Australia,Yongala wreck,,Central and Southern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD81,Chinamans Reef,,Queensland (other),-15.88759,139.03468,Australia,Chinamans Reef,,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Tropical
QLD82,Foggy Bottom,,Queensland (other),-16.06543,138.9105,Australia,Foggy Bottom,,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Tropical
QLD83,Glasseye Reef,,Queensland (other),-16.24374,139.60221,Australia,Glasseye Reef,,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Tropical
QLD84,Carpentaria Reef SW,,Queensland (other),-15.52331,140.1165,Australia,Carpentaria Reef SW,,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Tropical
QLD85,Carpentaria Reef,,Queensland (other),-15.45387,140.18198,Australia,Carpentaria Reef,,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Tropical
QLD86,Booby Island SW,,Queensland (other),-10.6058,141.90612,Australia,Booby Island SW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD87,Booby Island NW,,Queensland (other),-10.602651,141.90855,Australia,Booby Island NW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD88,Proudfoot Shoal,,Queensland (other),-10.52637,141.47088,Australia,Proudfoot Shoal,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD89,Merkara Shoal N,,Queensland (other),-10.49928,141.22807,Australia,Merkara Shoal N,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD90,Merkara Shoal SW,,Queensland (other),-10.50174,141.22799,Australia,Merkara Shoal SW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD91,Carpentaria Shoal,,Queensland (other),-10.74245,141.0585,Australia,Carpentaria Shoal,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD92,Nagir Islet W,,Queensland (other),-10.24809,142.47267,Australia,Nagir Islet W,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD93,Nagir Islet NW,,Queensland (other),-10.24569,142.47559,Australia,Nagir Islet NW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD94,Mourilyan Reef,,Queensland (other),-9.7946,142.62988,Australia,Mourilyan Reef,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD95,Bourke Islet W,,Queensland (other),-9.88024,143.4815,Australia,Bourke Islet W,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD96,Bourke Islet NW,,Queensland (other),-9.87725,142.48535,Australia,Bourke Islet NW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD97,Hannah Banks SW,,Queensland (other),-9.8559,143.59106,Australia,Hannah Banks SW,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD98,Hannah Bank E,,Queensland (other),-9.85555,143.59785,Australia,Hannah Bank E,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
QLD99,Mer Outer Reef,,Queensland (other),-9.97146,144.1537,Australia,Mer Outer Reef,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
RAJA1,Kaburan,,Raja Ampat,-0.56005,130.66519,Indonesia,Kaburan,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA10,Kri jetty west,,Raja Ampat,-0.55515,130.67675,Indonesia,Kri jetty west,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA11,Blue Water Mangroves,,Raja Ampat,-0.48774,130.66423,Indonesia,Blue Water Mangroves,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA12,Meyers Mimpi,,Raja Ampat,-0.50721,130.6656,Indonesia,Meyers Mimpi,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA13,Mikes Point,,Raja Ampat,-0.51544,130.67327,Indonesia,Mikes Point,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA14,Batu Lima,,Raja Ampat,-0.44995,130.69781,Indonesia,Batu Lima,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA15,Sorido Wall,,Raja Ampat,-0.55402,130.68881,Indonesia,Sorido Wall,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA16,Sardines,,Raja Ampat,-0.53489,130.71652,Indonesia,Sardines,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA17,Blue Magic,,Raja Ampat,-0.50709,130.73747,Indonesia,Blue Magic,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA18,Sauandarek,,Raja Ampat,-0.5903,130.60341,Indonesia,Sauandarek,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA19,Anitas Garden,,Raja Ampat,-0.54459,130.25262,Indonesia,Anitas Garden,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA2,Yenbuba Jetty,,Raja Ampat,-0.57029,130.65885,Indonesia,Yenbuba Jetty,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA20,Fam Slope,,Raja Ampat,-0.59112,130.29654,Indonesia,Fam Slope,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA21,Melissas Garden,,Raja Ampat,-0.58955,130.31434,Indonesia,Melissas Garden,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA22,Sorido Jetty SE,,Raja Ampat,-0.55603,130.68628,Indonesia,Sorido Jetty SE,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA23,Nixons West,,Raja Ampat,-0.58046,130.64277,Indonesia,Nixons West,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA24,Kri Jetty,,Raja Ampat,-0.55513,130.67764,Indonesia,Kri Jetty,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA25,NW Mansiwor Mangroves,,Raja Ampat,-0.59765,130.56162,Indonesia,NW Mansiwor Mangroves,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA26,Greens Reef,,Raja Ampat,-0.59181,130.57585,Indonesia,Greens Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA27,Ricks Reef,,Raja Ampat,-0.41728,130.5677,Indonesia,Ricks Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA28,Yenbeser Jetty,,Raja Ampat,-0.46386,130.68643,Indonesia,Yenbeser Jetty,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA29,Wai Reef NE,,Raja Ampat,-0.69542,130.71923,Indonesia,Wai Reef NE,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA3,Ransiwor Islet,,Raja Ampat,-0.56898,130.66519,Indonesia,Ransiwor Islet,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA30,P-47 Wreck,,Raja Ampat,-0.70385,130.70863,Indonesia,P-47 Wreck,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA31,Dugong Hole,,Raja Ampat,-0.58148,130.55201,Indonesia,Dugong Hole,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA32,Biodiversity House Reef,,Raja Ampat,-0.45155,130.69332,Indonesia,Biodiversity House Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA33,Mioskon NE,,Raja Ampat,-0.49793,130.72743,Indonesia,Mioskon NE,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA4,South Kri,,Raja Ampat,-0.55917,130.68728,Indonesia,South Kri,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA5,Manta Cay,,Raja Ampat,-0.5608,130.54279,Indonesia,Manta Cay,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA6,Cape Kri,,Raja Ampat,-0.55658,130.6901,Indonesia,Cape Kri,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA7,Koh Reef,,Raja Ampat,-0.55304,130.69444,Indonesia,Koh Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA8,Otdima Reef,,Raja Ampat,-0.54055,130.631,Indonesia,Otdima Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RAJA9,New Reef,,Raja Ampat,-0.54304,130.69269,Indonesia,New Reef,,Papua,Western Coral Triangle,Central Indo-Pacific,Tropical
RED14,InterUniversity Institute for Marine Science,,Eilat,29.5012,34.917,Israel,InterUniversity Institute for Marine Science,,Northern and Central Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,Tropical
RED15,Eilat observatory,,Eilat,29.50276,34.918838,Israel,Eilat observatory,,Northern and Central Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,Tropical
RED16,Cazar reef,,Eilat,29.44861,34.96944,Israel,Cazar reef,,Northern and Central Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,Tropical
RED17,Cedar Pride wreck reef,,Eilat,29.43003,34.973759,Israel,Cedar Pride wreck reef,,Northern and Central Red Sea,Red Sea and Gulf of Aden,Western Indo-Pacific,Tropical
RT1,Rongalap lagoon,,Rongalap Atoll,11.1773,166.89346,Republic of the Marshall Islands,Rongalap lagoon,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
RT10,Inside Arbar Island,,Rongalap Atoll,11.16958,166.7742,Republic of the Marshall Islands,Inside Arbar Island,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
RT2,Rongalap Airport,,Rongalap Atoll,11.1551,166.89014,Republic of the Marshall Islands,Rongalap Airport,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
RT3,Rongalap wall,,Rongalap Atoll,11.1521,166.83543,Republic of the Marshall Islands,Rongalap wall,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
RT4,Arbar Island,,Rongalap Atoll,11.16701,166.7572,Republic of the Marshall Islands,Arbar Island,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
RT6,Rongalap Island Lagoon North,,Rongalap Atoll,11.16352,166.88789,Republic of the Marshall Islands,Rongalap Island Lagoon North,,Marshall Islands,"Marshall, Gilbert and Ellis Islands",Eastern Indo-Pacific,Tropical
SA20,Pearson Island Bay NW,,SA (other),-33.94051,134.26668,Australia,Pearson Island Bay NW,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA21,Flinders Island NW reef,,SA (other),-33.68615,134.46529,Australia,Flinders Island NW reef,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA22,Flinders Island NW point,,SA (other),-33.68935,134.47376,Australia,Flinders Island NW point,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA23,Pearson Island North,,SA (other),-33.94091,134.27285,Australia,Pearson Island North,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA24,Pearson Island SE bay,,SA (other),-33.96242,134.27149,Australia,Pearson Island SE bay,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA25,Pearson Island east,,SA (other),-33.95124,134.27429,Australia,Pearson Island east,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA26,Pearson Island inner bay north,,SA (other),-33.9536,134.26949,Australia,Pearson Island inner bay north,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA27,Pearson Island inner bay south,,SA (other),-33.96044,134.26785,Australia,Pearson Island inner bay south,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA28,Flinders Island anchorage,,SA (other),-33.68436,134.48677,Australia,Flinders Island anchorage,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA29,Greenly Island,,SA (other),-34.6438,134.79522,Australia,Greenly Island,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SA30,Wedge Island west ladders,,SA (other),-35.1469,136.44682,Australia,Wedge Island west ladders,,South Australian Gulfs,Southwest Australian Shelf,Temperate Australasia,Temperate
SJB1,Steamer's Head,,Jervis Bay Marine Park,-35.179616,150.747833,Australia,Steamer's Head,,Cape Howe,Southeast Australian Shelf,Temperate Australasia,Temperate
SJB2,North Steamer's Head,,Jervis Bay Marine Park,-35.17555,150.743766,Australia,North Steamer's Head,,Cape Howe,Southeast Australian Shelf,Temperate Australasia,Temperate
SJB4,Governors Head Caves,,Jervis Bay Marine Park,-35.139333,150.765383,Australia,Governors Head Caves,,Cape Howe,Southeast Australian Shelf,Temperate Australasia,Temperate
SJB5,St George's Point,,Jervis Bay Marine Park,-35.197633,150.699466,Australia,St George's Point,,Cape Howe,Southeast Australian Shelf,Temperate Australasia,Temperate
SYD56,Long Reef Basin,,Sydney,-33.735239,151.307361,Australia,Long Reef Basin,,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Temperate
SYD57,Dragon Alley,,Sydney,-33.57888,151.331498,Australia,Dragon Alley,,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Temperate
SYD61,Cape Banks - Cruwee Cove,,Sydney,-33.99922,151.24748,Australia,Cape Banks - Cruwee Cove,,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Temperate
SYD64,Boat Harbour inside reserve,,Sydney,-34.0411,151.20152,Australia,Boat Harbour inside reserve,,Manning-Hawkesbury,East Central Australian Shelf,Temperate Australasia,Temperate
SYD65,"Maloneys Bay, Shellharbour",,Sydney,-34.598657,150.888094,Australia,"Maloneys Bay, Shellharbour",,Cape Howe,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS100,Ile de Phoque S of main cave,,Tasmania (other),-42.41193,148.16202,Australia,Ile de Phoque S of main cave,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS101,Mistaken Cape,,Tasmania (other),-42.64622,148.16322,Australia,Mistaken Cape,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS102,Waterfall Bay caves,,Tasmania (other),-43.06304,147.95447,Australia,Waterfall Bay caves,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS103,Breaksea Island North,,Tasmania (other),-43.32097,145.96889,Australia,Breaksea Island North,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS104,Deep Glen Bay,,Tasman Peninsula,-42.971519,147.993258,Australia,Deep Glen Bay,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS105,Outer Sister,,Tasman Peninsula,-42.959647,148.005658,Australia,Outer Sister,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS106,Port Arthur Heads,,Tasman Peninsula,-43.18807,147.89404,Australia,Port Arthur Heads,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS107,Port Arthur Jetty,,Tasman Peninsula,-43.14698,147.85385,Australia,Port Arthur Jetty,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
Tas108,The Thumbs,,Tasman Peninsula,-43.106618,147.983393,Australia,The Thumbs,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS109,Cathedral,,Tasman Peninsula,-43.065767,147.955258,Australia,Cathedral,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS110,Cox's Bight Outer,,Tasmania (other),-43.53036,146.21422,Australia,Cox's Bight Outer,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS111,Coxs Bight Central,,Tasmania (other),-43.52132,146.21318,Australia,Coxs Bight Central,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TAS112,Coxs Bight Middle,,Tasmania (other),-43.52348,146.21297,Australia,Coxs Bight Middle,,Bassian,Southeast Australian Shelf,Temperate Australasia,Temperate
TCI1,Cathedral,,Turks and Caicos Islands,21.816596,-72.183419,Caribbean Sea,Cathedral,,Bahamian,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical
TCI2,Piranha Cove,,Turks and Caicos Islands,21.815083,-72.1862,Caribbean Sea,Piranha Cove,,Bahamian,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical
TCI3,G-Spot,,Turks and Caicos Islands,21.492217,-72.216083,Caribbean Sea,G-Spot,,Bahamian,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical
TCI4,Rock'n'Roll,,Turks and Caicos Islands,21.492267,-72.218033,Caribbean Sea,Rock'n'Roll,,Bahamian,Tropical Northwestern Atlantic,Tropical Atlantic,Tropical
TS1,Booby Island,,Queensland (other),-10.6055,141.9158,Australia,Booby Island,,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Tropical
USEC18,Half Moon Bay,,Massachusetts,42.60427,-70.67642,United States,Half Moon Bay,,Gulf of Maine/Bay of Fundy,Cold Temperate Northwest Atlantic,Temperate Northern Atlantic,Temperate
